Episode	Accumulated Reward	Length	Steps
13856	0.0	2	24956
13857	-1.0	1	24957
13858	-1.0	2	24959
13859	-1.0	2	24961
13860	-1.0	2	24963
13861	-1.0	1	24964
13862	-1.0	2	24966
13863	1.0	3	24969
13864	-1.0	2	24971
13865	0.0	1	24972
13866	1.0	2	24974
13867	0.0	3	24977
13868	1.0	1	24978
13869	-1.0	2	24980
13870	0.0	1	24981
13871	-1.0	1	24982
13872	-1.0	2	24984
13873	1.0	2	24986
13874	-1.0	2	24988
13875	-1.0	1	24989
13876	1.0	2	24991
13877	-1.0	1	24992
13878	-1.0	1	24993
13879	1.0	2	24995
13880	1.0	1	24996
13881	-1.0	1	24997
13882	-1.0	1	24998
13883	-1.0	2	25000
13884	1.0	1	25001
13885	-1.0	1	25002
13886	1.0	3	25005
13887	1.0	1	25006
13888	-1.0	2	25008
13889	-1.0	2	25010
13890	0.0	1	25011
13891	1.0	2	25013
13892	-1.0	2	25015
13893	-1.0	2	25017
13894	-1.0	3	25020
13895	1.0	1	25021
13896	0.0	2	25023
13897	-1.0	2	25025
13898	-1.0	1	25026
13899	-1.0	4	25030
13900	-1.0	2	25032
13901	-1.0	2	25034
13902	-1.0	1	25035
13903	1.0	1	25036
13904	-1.0	5	25041
13905	-1.0	2	25043
13906	-1.0	1	25044
13907	1.0	2	25046
13908	-1.0	1	25047
13909	1.0	1	25048
13910	-1.0	2	25050
13911	-1.0	1	25051
13912	-1.0	3	25054
13913	-1.0	1	25055
13914	1.0	1	25056
13915	-1.0	2	25058
13916	-1.0	4	25062
13917	-1.0	3	25065
13918	1.0	3	25068
13919	-1.0	2	25070
13920	-1.0	1	25071
13921	1.0	2	25073
13922	1.0	3	25076
13923	-1.0	1	25077
13924	0.0	3	25080
13925	1.0	2	25082
13926	-1.0	3	25085
13927	-1.0	1	25086
13928	-1.0	2	25088
13929	-1.0	1	25089
13930	1.0	1	25090
13931	0.0	3	25093
13932	-1.0	1	25094
13933	1.0	2	25096
13934	-1.0	1	25097
13935	0.0	2	25099
13936	-1.0	2	25101
13937	-1.0	1	25102
13938	-1.0	2	25104
13939	-1.0	3	25107
13940	-1.0	1	25108
13941	-1.0	2	25110
13942	-1.0	3	25113
13943	-1.0	4	25117
13944	-1.0	1	25118
13945	-1.0	2	25120
13946	1.0	1	25121
13947	-1.0	1	25122
13948	0.0	3	25125
13949	-1.0	1	25126
13950	1.0	1	25127
13951	1.0	1	25128
13952	1.0	2	25130
13953	-1.0	1	25131
13954	-1.0	1	25132
13955	-1.0	2	25134
13956	-1.0	1	25135
13957	-1.0	3	25138
13958	-1.0	2	25140
13959	-1.0	3	25143
13960	-1.0	2	25145
13961	-1.0	1	25146
13962	1.0	2	25148
13963	-1.0	2	25150
13964	-1.0	1	25151
13965	-1.0	1	25152
13966	-1.0	1	25153
13967	1.0	2	25155
13968	-1.0	1	25156
13969	1.0	3	25159
13970	-1.0	1	25160
13971	-1.0	1	25161
13972	-1.0	1	25162
13973	-1.0	4	25166
13974	-1.0	3	25169
13975	1.0	2	25171
13976	-1.0	1	25172
13977	-1.0	2	25174
13978	-1.0	2	25176
13979	-1.0	2	25178
13980	1.0	4	25182
13981	-1.0	1	25183
13982	1.0	3	25186
13983	-1.0	3	25189
13984	-1.0	1	25190
13985	1.0	4	25194
13986	-1.0	1	25195
13987	1.0	2	25197
13988	-1.0	1	25198
13989	1.0	1	25199
13990	-1.0	1	25200
13991	-1.0	1	25201
13992	-1.0	3	25204
13993	1.0	2	25206
13994	-1.0	1	25207
13995	-1.0	1	25208
13996	-1.0	1	25209
13997	-1.0	2	25211
13998	1.0	3	25214
13999	-1.0	2	25216
14000	-1.0	3	25219
14001	1.0	1	25220
14002	1.0	1	25221
14003	1.0	2	25223
14004	-1.0	1	25224
14005	-1.0	1	25225
14006	-1.0	3	25228
14007	-1.0	1	25229
14008	0.0	3	25232
14009	1.0	1	25233
14010	1.0	4	25237
14011	-1.0	1	25238
14012	0.0	1	25239
14013	0.0	2	25241
14014	-1.0	2	25243
14015	-1.0	2	25245
14016	-1.0	1	25246
14017	-1.0	1	25247
14018	0.0	2	25249
14019	-1.0	1	25250
14020	-1.0	1	25251
14021	-1.0	1	25252
14022	-1.0	1	25253
14023	-1.0	3	25256
14024	-1.0	2	25258
14025	-1.0	1	25259
14026	-1.0	2	25261
14027	-1.0	1	25262
14028	1.0	2	25264
14029	-1.0	3	25267
14030	-1.0	3	25270
14031	1.0	4	25274
14032	1.0	1	25275
14033	-1.0	2	25277
14034	-1.0	1	25278
14035	-1.0	1	25279
14036	-1.0	2	25281
14037	1.0	3	25284
14038	1.0	2	25286
14039	-1.0	1	25287
14040	1.0	2	25289
14041	-1.0	1	25290
14042	-1.0	1	25291
14043	-1.0	1	25292
14044	0.0	3	25295
14045	-1.0	1	25296
14046	-1.0	2	25298
14047	-1.0	3	25301
14048	1.0	1	25302
14049	-1.0	3	25305
14050	1.0	2	25307
14051	-1.0	2	25309
14052	1.0	2	25311
14053	1.0	1	25312
14054	0.0	3	25315
14055	0.0	2	25317
14056	-1.0	3	25320
14057	1.0	2	25322
14058	-1.0	1	25323
14059	1.0	3	25326
14060	-1.0	2	25328
14061	-1.0	2	25330
14062	-1.0	2	25332
14063	1.0	2	25334
14064	-1.0	4	25338
14065	-1.0	1	25339
14066	-1.0	1	25340
14067	1.0	1	25341
14068	-1.0	2	25343
14069	-1.0	2	25345
14070	-1.0	2	25347
14071	-1.0	1	25348
14072	-1.0	5	25353
14073	-1.0	1	25354
14074	0.0	3	25357
14075	-1.0	5	25362
14076	-1.0	1	25363
14077	-1.0	1	25364
14078	-1.0	2	25366
14079	-1.0	1	25367
14080	-1.0	1	25368
14081	-1.0	1	25369
14082	-1.0	1	25370
14083	1.0	1	25371
14084	-1.0	1	25372
14085	-1.0	1	25373
14086	-1.0	1	25374
14087	-1.0	2	25376
14088	-1.0	1	25377
14089	1.0	1	25378
14090	1.0	1	25379
14091	-1.0	2	25381
14092	-1.0	2	25383
14093	-1.0	2	25385
14094	-1.0	1	25386
14095	-1.0	2	25388
14096	-1.0	1	25389
14097	1.0	1	25390
14098	1.0	1	25391
14099	1.0	1	25392
14100	-1.0	2	25394
14101	-1.0	2	25396
14102	-1.0	1	25397
14103	1.0	1	25398
14104	1.0	1	25399
14105	-1.0	1	25400
14106	-1.0	2	25402
14107	-1.0	1	25403
14108	-1.0	2	25405
14109	-1.0	2	25407
14110	-1.0	1	25408
14111	-1.0	1	25409
14112	-1.0	2	25411
14113	-1.0	3	25414
14114	-1.0	3	25417
14115	-1.0	2	25419
14116	-1.0	3	25422
14117	-1.0	3	25425
14118	-1.0	2	25427
14119	-1.0	2	25429
14120	-1.0	2	25431
14121	-1.0	2	25433
14122	-1.0	1	25434
14123	-1.0	2	25436
14124	-1.0	1	25437
14125	-1.0	2	25439
14126	-1.0	1	25440
14127	-1.0	1	25441
14128	1.0	1	25442
14129	-1.0	2	25444
14130	0.0	3	25447
14131	-1.0	1	25448
14132	1.0	1	25449
14133	0.0	1	25450
14134	-1.0	4	25454
14135	0.0	1	25455
14136	-1.0	1	25456
14137	-1.0	2	25458
14138	-1.0	2	25460
14139	-1.0	1	25461
14140	1.0	2	25463
14141	-1.0	3	25466
14142	1.0	3	25469
14143	-1.0	1	25470
14144	1.0	1	25471
14145	-1.0	2	25473
14146	-1.0	1	25474
14147	-1.0	2	25476
14148	-1.0	3	25479
14149	-1.0	2	25481
14150	-1.0	1	25482
14151	1.0	2	25484
14152	1.0	2	25486
14153	-1.0	3	25489
14154	1.0	1	25490
14155	-1.0	2	25492
14156	-1.0	2	25494
14157	-1.0	1	25495
14158	-1.0	2	25497
14159	-1.0	1	25498
14160	-1.0	1	25499
14161	0.0	1	25500
14162	-1.0	1	25501
14163	-1.0	2	25503
14164	-1.0	3	25506
14165	1.0	1	25507
14166	1.0	2	25509
14167	-1.0	1	25510
14168	-1.0	2	25512
14169	-1.0	1	25513
14170	-1.0	2	25515
14171	1.0	1	25516
14172	-1.0	1	25517
14173	-1.0	4	25521
14174	1.0	1	25522
14175	-1.0	1	25523
14176	1.0	1	25524
14177	-1.0	3	25527
14178	0.0	1	25528
14179	1.0	3	25531
14180	-1.0	2	25533
14181	1.0	1	25534
14182	1.0	1	25535
14183	-1.0	2	25537
14184	-1.0	2	25539
14185	-1.0	2	25541
14186	-1.0	1	25542
14187	-1.0	2	25544
14188	-1.0	2	25546
14189	-1.0	2	25548
14190	-1.0	4	25552
14191	1.0	3	25555
14192	-1.0	1	25556
14193	-1.0	1	25557
14194	1.0	2	25559
14195	-1.0	1	25560
14196	-1.0	1	25561
14197	-1.0	1	25562
14198	-1.0	1	25563
14199	1.0	2	25565
14200	1.0	2	25567
14201	1.0	2	25569
14202	1.0	3	25572
14203	-1.0	2	25574
14204	1.0	2	25576
14205	1.0	2	25578
14206	-1.0	2	25580
14207	0.0	1	25581
14208	-1.0	1	25582
14209	-1.0	1	25583
14210	1.0	1	25584
14211	-1.0	1	25585
14212	-1.0	1	25586
14213	-1.0	1	25587
14214	-1.0	3	25590
14215	-1.0	1	25591
14216	-1.0	1	25592
14217	-1.0	2	25594
14218	1.0	2	25596
14219	1.0	3	25599
14220	1.0	2	25601
14221	1.0	1	25602
14222	-1.0	2	25604
14223	1.0	2	25606
14224	-1.0	2	25608
14225	1.0	2	25610
14226	-1.0	1	25611
14227	-1.0	1	25612
14228	-1.0	2	25614
14229	-1.0	1	25615
14230	-1.0	1	25616
14231	-1.0	2	25618
14232	0.0	2	25620
14233	-1.0	1	25621
14234	-1.0	1	25622
14235	-1.0	1	25623
14236	-1.0	2	25625
14237	-1.0	1	25626
14238	1.0	2	25628
14239	-1.0	3	25631
14240	-1.0	1	25632
14241	-1.0	1	25633
14242	1.0	1	25634
14243	-1.0	2	25636
14244	1.0	4	25640
14245	-1.0	2	25642
14246	-1.0	1	25643
14247	-1.0	2	25645
14248	-1.0	1	25646
14249	1.0	1	25647
14250	-1.0	2	25649
14251	-1.0	1	25650
14252	1.0	2	25652
14253	1.0	2	25654
14254	1.0	4	25658
14255	-1.0	1	25659
14256	-1.0	2	25661
14257	-1.0	2	25663
14258	-1.0	1	25664
14259	1.0	2	25666
14260	-1.0	2	25668
14261	0.0	1	25669
14262	-1.0	2	25671
14263	-1.0	1	25672
14264	-1.0	4	25676
14265	-1.0	1	25677
14266	-1.0	1	25678
14267	-1.0	1	25679
14268	1.0	1	25680
14269	1.0	1	25681
14270	-1.0	1	25682
14271	1.0	3	25685
14272	-1.0	1	25686
14273	-1.0	2	25688
14274	-1.0	2	25690
14275	-1.0	3	25693
14276	-1.0	3	25696
14277	0.0	3	25699
14278	-1.0	2	25701
14279	-1.0	2	25703
14280	-1.0	1	25704
14281	-1.0	2	25706
14282	-1.0	1	25707
14283	-1.0	1	25708
14284	-1.0	2	25710
14285	-1.0	1	25711
14286	-1.0	2	25713
14287	1.0	1	25714
14288	-1.0	1	25715
14289	-1.0	3	25718
14290	1.0	4	25722
14291	-1.0	2	25724
14292	-1.0	2	25726
14293	1.0	2	25728
14294	-1.0	1	25729
14295	-1.0	2	25731
14296	1.0	2	25733
14297	-1.0	1	25734
14298	-1.0	1	25735
14299	-1.0	2	25737
14300	-1.0	2	25739
14301	1.0	1	25740
14302	-1.0	1	25741
14303	-1.0	1	25742
14304	0.0	3	25745
14305	-1.0	1	25746
14306	-1.0	3	25749
14307	-1.0	1	25750
14308	-1.0	1	25751
14309	-1.0	1	25752
14310	1.0	2	25754
14311	-1.0	3	25757
14312	-1.0	3	25760
14313	-1.0	1	25761
14314	-1.0	1	25762
14315	0.0	1	25763
14316	0.0	1	25764
14317	0.0	2	25766
14318	-1.0	2	25768
14319	-1.0	1	25769
14320	-1.0	2	25771
14321	-1.0	1	25772
14322	-1.0	1	25773
14323	1.0	1	25774
14324	1.0	1	25775
14325	-1.0	1	25776
14326	-1.0	1	25777
14327	-1.0	2	25779
14328	1.0	1	25780
14329	-1.0	1	25781
14330	-1.0	2	25783
14331	-1.0	2	25785
14332	1.0	1	25786
14333	-1.0	2	25788
14334	1.0	3	25791
14335	-1.0	3	25794
14336	-1.0	1	25795
14337	-1.0	1	25796
14338	-1.0	3	25799
14339	1.0	2	25801
14340	-1.0	1	25802
14341	-1.0	1	25803
14342	-1.0	2	25805
14343	-1.0	2	25807
14344	-1.0	2	25809
14345	-1.0	3	25812
14346	-1.0	2	25814
14347	-1.0	1	25815
14348	1.0	1	25816
14349	-1.0	2	25818
14350	-1.0	1	25819
14351	-1.0	1	25820
14352	-1.0	2	25822
14353	1.0	2	25824
14354	-1.0	1	25825
14355	-1.0	1	25826
14356	1.0	1	25827
14357	-1.0	2	25829
14358	1.0	2	25831
14359	-1.0	2	25833
14360	-1.0	2	25835
14361	1.0	4	25839
14362	-1.0	2	25841
14363	1.0	3	25844
14364	-1.0	3	25847
14365	1.0	3	25850
14366	-1.0	1	25851
14367	-1.0	1	25852
14368	-1.0	2	25854
14369	1.0	1	25855
14370	-1.0	2	25857
14371	-1.0	1	25858
14372	-1.0	4	25862
14373	-1.0	1	25863
14374	-1.0	2	25865
14375	1.0	1	25866
14376	-1.0	4	25870
14377	1.0	2	25872
14378	-1.0	2	25874
14379	-1.0	1	25875
14380	1.0	1	25876
14381	-1.0	1	25877
14382	-1.0	2	25879
14383	1.0	3	25882
14384	-1.0	2	25884
14385	1.0	2	25886
14386	1.0	1	25887
14387	1.0	2	25889
14388	-1.0	1	25890
14389	-1.0	2	25892
14390	-1.0	3	25895
14391	0.0	2	25897
14392	-1.0	1	25898
14393	0.0	3	25901
14394	1.0	2	25903
14395	-1.0	2	25905
14396	1.0	2	25907
14397	-1.0	2	25909
14398	-1.0	1	25910
14399	-1.0	4	25914
14400	1.0	1	25915
14401	1.0	3	25918
14402	-1.0	1	25919
14403	-1.0	2	25921
14404	-1.0	2	25923
14405	1.0	3	25926
14406	-1.0	4	25930
14407	-1.0	1	25931
14408	-1.0	1	25932
14409	-1.0	1	25933
14410	-1.0	1	25934
14411	1.0	1	25935
14412	-1.0	1	25936
14413	0.0	1	25937
14414	1.0	1	25938
14415	1.0	2	25940
14416	-1.0	3	25943
14417	1.0	3	25946
14418	1.0	2	25948
14419	1.0	1	25949
14420	1.0	2	25951
14421	-1.0	2	25953
14422	-1.0	1	25954
14423	-1.0	1	25955
14424	0.0	3	25958
14425	1.0	1	25959
14426	-1.0	1	25960
14427	-1.0	1	25961
14428	0.0	1	25962
14429	-1.0	1	25963
14430	0.0	3	25966
14431	-1.0	1	25967
14432	-1.0	1	25968
14433	0.0	2	25970
14434	-1.0	2	25972
14435	-1.0	2	25974
14436	-1.0	2	25976
14437	1.0	3	25979
14438	1.0	1	25980
14439	-1.0	1	25981
14440	-1.0	1	25982
14441	-1.0	1	25983
14442	1.0	2	25985
14443	-1.0	1	25986
14444	-1.0	2	25988
14445	-1.0	1	25989
14446	-1.0	1	25990
14447	-1.0	1	25991
14448	1.0	2	25993
14449	-1.0	1	25994
14450	-1.0	2	25996
14451	1.0	2	25998
14452	-1.0	1	25999
14453	-1.0	1	26000
14454	-1.0	1	26001
14455	-1.0	2	26003
14456	0.0	1	26004
14457	1.0	1	26005
14458	1.0	1	26006
14459	1.0	2	26008
14460	1.0	2	26010
14461	-1.0	1	26011
14462	-1.0	2	26013
14463	-1.0	1	26014
14464	-1.0	2	26016
14465	-1.0	1	26017
14466	1.0	2	26019
14467	-1.0	2	26021
14468	-1.0	4	26025
14469	-1.0	1	26026
14470	1.0	3	26029
14471	1.0	1	26030
14472	-1.0	1	26031
14473	-1.0	3	26034
14474	-1.0	1	26035
14475	1.0	1	26036
14476	1.0	1	26037
14477	1.0	2	26039
14478	-1.0	2	26041
14479	1.0	1	26042
14480	1.0	1	26043
14481	1.0	3	26046
14482	-1.0	2	26048
14483	-1.0	3	26051
14484	-1.0	2	26053
14485	-1.0	2	26055
14486	-1.0	1	26056
14487	-1.0	1	26057
14488	-1.0	3	26060
14489	-1.0	2	26062
14490	-1.0	2	26064
14491	-1.0	1	26065
14492	1.0	2	26067
14493	-1.0	1	26068
14494	1.0	1	26069
14495	-1.0	1	26070
14496	-1.0	1	26071
14497	-1.0	2	26073
14498	0.0	1	26074
14499	-1.0	1	26075
14500	1.0	2	26077
14501	-1.0	3	26080
14502	-1.0	2	26082
14503	1.0	2	26084
14504	-1.0	1	26085
14505	-1.0	1	26086
14506	1.0	3	26089
14507	1.0	3	26092
14508	1.0	4	26096
14509	0.0	4	26100
14510	-1.0	2	26102
14511	-1.0	1	26103
14512	-1.0	1	26104
14513	1.0	1	26105
14514	1.0	1	26106
14515	1.0	1	26107
14516	1.0	2	26109
14517	-1.0	1	26110
14518	-1.0	1	26111
14519	-1.0	1	26112
14520	1.0	2	26114
14521	-1.0	1	26115
14522	-1.0	1	26116
14523	-1.0	1	26117
14524	-1.0	2	26119
14525	-1.0	2	26121
14526	1.0	1	26122
14527	1.0	1	26123
14528	-1.0	2	26125
14529	-1.0	2	26127
14530	1.0	1	26128
14531	-1.0	2	26130
14532	-1.0	1	26131
14533	-1.0	1	26132
14534	1.0	2	26134
14535	-1.0	1	26135
14536	-1.0	1	26136
14537	-1.0	1	26137
14538	-1.0	1	26138
14539	-1.0	3	26141
14540	-1.0	2	26143
14541	-1.0	2	26145
14542	-1.0	1	26146
14543	0.0	2	26148
14544	-1.0	1	26149
14545	-1.0	3	26152
14546	1.0	1	26153
14547	-1.0	1	26154
14548	-1.0	3	26157
14549	-1.0	1	26158
14550	-1.0	1	26159
14551	1.0	3	26162
14552	-1.0	1	26163
14553	-1.0	2	26165
14554	-1.0	3	26168
14555	1.0	5	26173
14556	-1.0	2	26175
14557	-1.0	1	26176
14558	1.0	2	26178
14559	-1.0	1	26179
14560	-1.0	2	26181
14561	-1.0	1	26182
14562	1.0	2	26184
14563	-1.0	1	26185
14564	-1.0	3	26188
14565	-1.0	1	26189
14566	-1.0	1	26190
14567	-1.0	1	26191
14568	-1.0	2	26193
14569	0.0	2	26195
14570	-1.0	1	26196
14571	-1.0	1	26197
14572	-1.0	2	26199
14573	1.0	1	26200
14574	-1.0	1	26201
14575	1.0	2	26203
14576	-1.0	2	26205
14577	-1.0	2	26207
14578	-1.0	1	26208
14579	1.0	2	26210
14580	-1.0	1	26211
14581	-1.0	2	26213
14582	-1.0	1	26214
14583	1.0	2	26216
14584	-1.0	1	26217
14585	1.0	2	26219
14586	1.0	1	26220
14587	-1.0	2	26222
14588	-1.0	3	26225
14589	-1.0	2	26227
14590	-1.0	3	26230
14591	1.0	2	26232
14592	1.0	3	26235
14593	-1.0	1	26236
14594	-1.0	2	26238
14595	-1.0	3	26241
14596	-1.0	3	26244
14597	1.0	2	26246
14598	-1.0	1	26247
14599	1.0	1	26248
14600	1.0	2	26250
14601	1.0	2	26252
14602	0.0	3	26255
14603	1.0	3	26258
14604	-1.0	2	26260
14605	0.0	2	26262
14606	-1.0	1	26263
14607	1.0	3	26266
14608	-1.0	1	26267
14609	1.0	2	26269
14610	1.0	3	26272
14611	1.0	3	26275
14612	-1.0	2	26277
14613	-1.0	1	26278
14614	-1.0	2	26280
14615	-1.0	1	26281
14616	-1.0	3	26284
14617	1.0	2	26286
14618	1.0	1	26287
14619	-1.0	2	26289
14620	-1.0	1	26290
14621	-1.0	2	26292
14622	-1.0	2	26294
14623	1.0	1	26295
14624	-1.0	2	26297
14625	1.0	3	26300
14626	1.0	1	26301
14627	1.0	1	26302
14628	-1.0	1	26303
14629	1.0	2	26305
14630	-1.0	3	26308
14631	1.0	4	26312
14632	1.0	1	26313
14633	1.0	1	26314
14634	1.0	3	26317
14635	-1.0	1	26318
14636	-1.0	1	26319
14637	-1.0	1	26320
14638	0.0	1	26321
14639	-1.0	2	26323
14640	-1.0	2	26325
14641	-1.0	2	26327
14642	-1.0	1	26328
14643	1.0	2	26330
14644	-1.0	1	26331
14645	-1.0	1	26332
14646	-1.0	2	26334
14647	-1.0	3	26337
14648	-1.0	1	26338
14649	-1.0	3	26341
14650	1.0	2	26343
14651	0.0	1	26344
14652	-1.0	2	26346
14653	1.0	3	26349
14654	-1.0	3	26352
14655	-1.0	2	26354
14656	-1.0	1	26355
14657	-1.0	1	26356
14658	-1.0	2	26358
14659	1.0	1	26359
14660	-1.0	1	26360
14661	-1.0	1	26361
14662	-1.0	2	26363
14663	0.0	1	26364
14664	1.0	1	26365
14665	-1.0	3	26368
14666	-1.0	1	26369
14667	-1.0	1	26370
14668	-1.0	1	26371
14669	-1.0	2	26373
14670	1.0	3	26376
14671	-1.0	1	26377
14672	1.0	1	26378
14673	-1.0	1	26379
14674	1.0	1	26380
14675	-1.0	3	26383
14676	0.0	1	26384
14677	-1.0	1	26385
14678	1.0	3	26388
14679	1.0	1	26389
14680	-1.0	2	26391
14681	-1.0	1	26392
14682	1.0	1	26393
14683	-1.0	2	26395
14684	-1.0	4	26399
14685	-1.0	1	26400
14686	-1.0	1	26401
14687	-1.0	2	26403
14688	-1.0	2	26405
14689	-1.0	2	26407
14690	-1.0	2	26409
14691	-1.0	1	26410
14692	-1.0	4	26414
14693	1.0	3	26417
14694	-1.0	3	26420
14695	1.0	2	26422
14696	-1.0	1	26423
14697	-1.0	2	26425
14698	1.0	3	26428
14699	-1.0	1	26429
14700	-1.0	2	26431
14701	1.0	1	26432
14702	-1.0	3	26435
14703	1.0	3	26438
14704	1.0	1	26439
14705	-1.0	2	26441
14706	1.0	2	26443
14707	1.0	3	26446
14708	-1.0	1	26447
14709	-1.0	1	26448
14710	-1.0	2	26450
14711	-1.0	4	26454
14712	-1.0	4	26458
14713	-1.0	1	26459
14714	0.0	2	26461
14715	1.0	3	26464
14716	-1.0	3	26467
14717	0.0	2	26469
14718	-1.0	1	26470
14719	-1.0	4	26474
14720	1.0	2	26476
14721	-1.0	1	26477
14722	-1.0	1	26478
14723	1.0	1	26479
14724	-1.0	1	26480
14725	-1.0	2	26482
14726	1.0	3	26485
14727	-1.0	1	26486
14728	1.0	3	26489
14729	-1.0	2	26491
14730	-1.0	1	26492
14731	1.0	2	26494
14732	-1.0	3	26497
14733	1.0	1	26498
14734	-1.0	2	26500
14735	-1.0	2	26502
14736	-1.0	4	26506
14737	-1.0	2	26508
14738	1.0	3	26511
14739	-1.0	1	26512
14740	-1.0	2	26514
14741	-1.0	1	26515
14742	-1.0	2	26517
14743	-1.0	2	26519
14744	-1.0	1	26520
14745	1.0	4	26524
14746	-1.0	1	26525
14747	0.0	1	26526
14748	-1.0	2	26528
14749	-1.0	2	26530
14750	-1.0	2	26532
14751	1.0	3	26535
14752	-1.0	1	26536
14753	1.0	1	26537
14754	-1.0	1	26538
14755	-1.0	1	26539
14756	-1.0	1	26540
14757	-1.0	1	26541
14758	-1.0	1	26542
14759	-1.0	1	26543
14760	-1.0	3	26546
14761	0.0	1	26547
14762	-1.0	1	26548
14763	1.0	3	26551
14764	1.0	1	26552
14765	-1.0	3	26555
14766	1.0	3	26558
14767	-1.0	3	26561
14768	-1.0	1	26562
14769	-1.0	1	26563
14770	1.0	3	26566
14771	1.0	2	26568
14772	-1.0	1	26569
14773	-1.0	2	26571
14774	-1.0	1	26572
14775	-1.0	2	26574
14776	-1.0	1	26575
14777	-1.0	3	26578
14778	1.0	1	26579
14779	-1.0	1	26580
14780	-1.0	1	26581
14781	1.0	1	26582
14782	-1.0	1	26583
14783	-1.0	2	26585
14784	-1.0	2	26587
14785	-1.0	1	26588
14786	-1.0	1	26589
14787	-1.0	2	26591
14788	-1.0	2	26593
14789	1.0	2	26595
14790	1.0	1	26596
14791	1.0	4	26600
14792	-1.0	3	26603
14793	1.0	2	26605
14794	-1.0	1	26606
14795	-1.0	3	26609
14796	1.0	1	26610
14797	-1.0	3	26613
14798	1.0	1	26614
14799	1.0	1	26615
14800	0.0	2	26617
14801	-1.0	1	26618
14802	-1.0	3	26621
14803	-1.0	3	26624
14804	1.0	2	26626
14805	0.0	3	26629
14806	-1.0	1	26630
14807	-1.0	1	26631
14808	-1.0	1	26632
14809	-1.0	1	26633
14810	-1.0	2	26635
14811	-1.0	2	26637
14812	-1.0	1	26638
14813	1.0	2	26640
14814	-1.0	2	26642
14815	0.0	1	26643
14816	1.0	1	26644
14817	1.0	1	26645
14818	-1.0	2	26647
14819	-1.0	3	26650
14820	-1.0	1	26651
14821	1.0	1	26652
14822	-1.0	2	26654
14823	-1.0	1	26655
14824	1.0	1	26656
14825	1.0	1	26657
14826	-1.0	3	26660
14827	-1.0	3	26663
14828	1.0	3	26666
14829	-1.0	3	26669
14830	-1.0	2	26671
14831	-1.0	2	26673
14832	0.0	2	26675
14833	-1.0	1	26676
14834	1.0	1	26677
14835	1.0	2	26679
14836	-1.0	1	26680
14837	-1.0	2	26682
14838	-1.0	3	26685
14839	1.0	2	26687
14840	-1.0	2	26689
14841	-1.0	1	26690
14842	1.0	2	26692
14843	1.0	2	26694
14844	1.0	1	26695
14845	-1.0	3	26698
14846	-1.0	2	26700
14847	0.0	1	26701
14848	-1.0	2	26703
14849	-1.0	3	26706
14850	1.0	2	26708
14851	0.0	2	26710
14852	-1.0	2	26712
14853	-1.0	3	26715
14854	-1.0	2	26717
14855	-1.0	2	26719
14856	-1.0	1	26720
14857	-1.0	1	26721
14858	-1.0	2	26723
14859	-1.0	2	26725
14860	1.0	1	26726
14861	-1.0	1	26727
14862	-1.0	1	26728
14863	-1.0	2	26730
14864	-1.0	2	26732
14865	1.0	1	26733
14866	-1.0	2	26735
14867	0.0	1	26736
14868	-1.0	1	26737
14869	1.0	3	26740
14870	0.0	1	26741
14871	-1.0	1	26742
14872	-1.0	2	26744
14873	1.0	4	26748
14874	-1.0	3	26751
14875	-1.0	2	26753
14876	-1.0	1	26754
14877	-1.0	1	26755
14878	-1.0	1	26756
14879	-1.0	3	26759
14880	-1.0	1	26760
14881	1.0	2	26762
14882	-1.0	1	26763
14883	1.0	3	26766
14884	1.0	2	26768
14885	1.0	3	26771
14886	1.0	2	26773
14887	-1.0	1	26774
14888	0.0	6	26780
14889	0.0	1	26781
14890	-1.0	3	26784
14891	1.0	1	26785
14892	-1.0	3	26788
14893	1.0	3	26791
14894	-1.0	1	26792
14895	1.0	3	26795
14896	-1.0	2	26797
14897	-1.0	2	26799
14898	1.0	1	26800
14899	1.0	3	26803
14900	-1.0	4	26807
14901	-1.0	1	26808
14902	-1.0	4	26812
14903	-1.0	2	26814
14904	-1.0	2	26816
14905	-1.0	1	26817
14906	-1.0	1	26818
14907	-1.0	2	26820
14908	-1.0	2	26822
14909	-1.0	1	26823
14910	1.0	2	26825
14911	-1.0	2	26827
14912	-1.0	2	26829
14913	-1.0	1	26830
14914	-1.0	2	26832
14915	-1.0	1	26833
14916	-1.0	1	26834
14917	-1.0	1	26835
14918	-1.0	3	26838
14919	-1.0	4	26842
14920	1.0	1	26843
14921	1.0	3	26846
14922	-1.0	2	26848
14923	1.0	1	26849
14924	-1.0	1	26850
14925	1.0	1	26851
14926	-1.0	1	26852
14927	-1.0	2	26854
14928	1.0	2	26856
14929	1.0	1	26857
14930	-1.0	4	26861
14931	-1.0	1	26862
14932	-1.0	2	26864
14933	-1.0	1	26865
14934	1.0	2	26867
14935	-1.0	1	26868
14936	0.0	3	26871
14937	-1.0	2	26873
14938	-1.0	1	26874
14939	1.0	2	26876
14940	1.0	2	26878
14941	1.0	1	26879
14942	-1.0	1	26880
14943	1.0	2	26882
14944	-1.0	2	26884
14945	1.0	1	26885
14946	-1.0	2	26887
14947	-1.0	2	26889
14948	1.0	3	26892
14949	-1.0	1	26893
14950	-1.0	2	26895
14951	-1.0	5	26900
14952	-1.0	1	26901
14953	-1.0	1	26902
14954	0.0	2	26904
14955	-1.0	2	26906
14956	-1.0	1	26907
14957	1.0	1	26908
14958	-1.0	3	26911
