Episode	Accumulated Reward	Length	Steps
14610	-1.0	1	26071
14611	-1.0	1	26072
14612	-1.0	1	26073
14613	-1.0	4	26077
14614	1.0	3	26080
14615	1.0	5	26085
14616	-1.0	3	26088
14617	-1.0	1	26089
14618	1.0	1	26090
14619	1.0	4	26094
14620	1.0	2	26096
14621	1.0	2	26098
14622	-1.0	1	26099
14623	1.0	2	26101
14624	-1.0	2	26103
14625	-1.0	3	26106
14626	-1.0	4	26110
14627	-1.0	2	26112
14628	-1.0	1	26113
14629	1.0	4	26117
14630	-1.0	1	26118
14631	-1.0	1	26119
14632	-1.0	2	26121
14633	0.0	1	26122
14634	1.0	2	26124
14635	-1.0	3	26127
14636	1.0	2	26129
14637	0.0	3	26132
14638	-1.0	1	26133
14639	-1.0	2	26135
14640	1.0	1	26136
14641	1.0	2	26138
14642	1.0	1	26139
14643	-1.0	1	26140
14644	-1.0	2	26142
14645	-1.0	2	26144
14646	-1.0	2	26146
14647	-1.0	2	26148
14648	-1.0	2	26150
14649	-1.0	1	26151
14650	-1.0	2	26153
14651	1.0	1	26154
14652	-1.0	1	26155
14653	-1.0	1	26156
14654	-1.0	3	26159
14655	-1.0	1	26160
14656	1.0	3	26163
14657	-1.0	1	26164
14658	-1.0	2	26166
14659	-1.0	1	26167
14660	-1.0	1	26168
14661	-1.0	2	26170
14662	1.0	1	26171
14663	0.0	2	26173
14664	-1.0	1	26174
14665	-1.0	2	26176
14666	-1.0	1	26177
14667	1.0	2	26179
14668	1.0	1	26180
14669	-1.0	1	26181
14670	1.0	3	26184
14671	-1.0	1	26185
14672	-1.0	2	26187
14673	0.0	1	26188
14674	-1.0	1	26189
14675	-1.0	1	26190
14676	-1.0	1	26191
14677	1.0	1	26192
14678	1.0	1	26193
14679	-1.0	1	26194
14680	-1.0	1	26195
14681	1.0	2	26197
14682	-1.0	1	26198
14683	1.0	1	26199
14684	-1.0	2	26201
14685	-1.0	2	26203
14686	-1.0	4	26207
14687	1.0	2	26209
14688	-1.0	2	26211
14689	1.0	1	26212
14690	1.0	1	26213
14691	1.0	2	26215
14692	-1.0	4	26219
14693	1.0	1	26220
14694	1.0	2	26222
14695	-1.0	2	26224
14696	1.0	2	26226
14697	-1.0	4	26230
14698	-1.0	1	26231
14699	-1.0	2	26233
14700	-1.0	1	26234
14701	-1.0	3	26237
14702	1.0	1	26238
14703	-1.0	2	26240
14704	1.0	2	26242
14705	1.0	2	26244
14706	-1.0	1	26245
14707	-1.0	2	26247
14708	-1.0	1	26248
14709	1.0	3	26251
14710	-1.0	1	26252
14711	-1.0	2	26254
14712	1.0	4	26258
14713	-1.0	1	26259
14714	-1.0	4	26263
14715	-1.0	1	26264
14716	-1.0	1	26265
14717	-1.0	1	26266
14718	1.0	1	26267
14719	-1.0	2	26269
14720	-1.0	2	26271
14721	-1.0	2	26273
14722	1.0	2	26275
14723	1.0	3	26278
14724	1.0	2	26280
14725	-1.0	2	26282
14726	-1.0	2	26284
14727	-1.0	3	26287
14728	-1.0	1	26288
14729	-1.0	1	26289
14730	1.0	1	26290
14731	1.0	1	26291
14732	1.0	2	26293
14733	-1.0	2	26295
14734	-1.0	1	26296
14735	0.0	1	26297
14736	1.0	2	26299
14737	1.0	4	26303
14738	-1.0	1	26304
14739	1.0	1	26305
14740	-1.0	2	26307
14741	-1.0	1	26308
14742	-1.0	1	26309
14743	1.0	2	26311
14744	-1.0	1	26312
14745	-1.0	1	26313
14746	-1.0	1	26314
14747	-1.0	2	26316
14748	1.0	3	26319
14749	-1.0	2	26321
14750	-1.0	1	26322
14751	-1.0	2	26324
14752	-1.0	3	26327
14753	-1.0	1	26328
14754	1.0	1	26329
14755	1.0	2	26331
14756	-1.0	1	26332
14757	0.0	1	26333
14758	-1.0	3	26336
14759	-1.0	2	26338
14760	-1.0	2	26340
14761	-1.0	1	26341
14762	-1.0	1	26342
14763	1.0	3	26345
14764	1.0	2	26347
14765	-1.0	1	26348
14766	-1.0	2	26350
14767	-1.0	1	26351
14768	1.0	2	26353
14769	-1.0	3	26356
14770	0.0	1	26357
14771	-1.0	1	26358
14772	-1.0	2	26360
14773	-1.0	3	26363
14774	-1.0	4	26367
14775	-1.0	1	26368
14776	-1.0	2	26370
14777	-1.0	2	26372
14778	1.0	2	26374
14779	-1.0	2	26376
14780	-1.0	2	26378
14781	1.0	2	26380
14782	1.0	3	26383
14783	-1.0	2	26385
14784	1.0	3	26388
14785	-1.0	1	26389
14786	1.0	2	26391
14787	-1.0	1	26392
14788	0.0	5	26397
14789	1.0	5	26402
14790	-1.0	1	26403
14791	-1.0	2	26405
14792	-1.0	1	26406
14793	-1.0	1	26407
14794	-1.0	1	26408
14795	0.0	1	26409
14796	-1.0	1	26410
14797	-1.0	1	26411
14798	-1.0	3	26414
14799	-1.0	1	26415
14800	1.0	1	26416
14801	0.0	1	26417
14802	0.0	2	26419
14803	1.0	2	26421
14804	-1.0	1	26422
14805	1.0	1	26423
14806	1.0	1	26424
14807	-1.0	2	26426
14808	-1.0	2	26428
14809	-1.0	3	26431
14810	-1.0	2	26433
14811	1.0	2	26435
14812	-1.0	2	26437
14813	-1.0	2	26439
14814	1.0	1	26440
14815	-1.0	2	26442
14816	0.0	3	26445
14817	-1.0	3	26448
14818	-1.0	1	26449
14819	-1.0	4	26453
14820	1.0	5	26458
14821	-1.0	1	26459
14822	-1.0	2	26461
14823	-1.0	1	26462
14824	-1.0	1	26463
14825	1.0	1	26464
14826	-1.0	2	26466
14827	1.0	2	26468
14828	-1.0	3	26471
14829	-1.0	2	26473
14830	-1.0	2	26475
14831	-1.0	1	26476
14832	-1.0	1	26477
14833	-1.0	2	26479
14834	1.0	2	26481
14835	1.0	3	26484
14836	-1.0	1	26485
14837	1.0	2	26487
14838	-1.0	1	26488
14839	-1.0	1	26489
14840	-1.0	1	26490
14841	1.0	3	26493
14842	0.0	2	26495
14843	-1.0	2	26497
14844	-1.0	1	26498
14845	-1.0	1	26499
14846	-1.0	1	26500
14847	1.0	4	26504
14848	-1.0	2	26506
14849	-1.0	1	26507
14850	0.0	1	26508
14851	1.0	2	26510
14852	1.0	1	26511
14853	-1.0	4	26515
14854	-1.0	3	26518
14855	-1.0	2	26520
14856	1.0	1	26521
14857	-1.0	1	26522
14858	-1.0	3	26525
14859	1.0	2	26527
14860	-1.0	3	26530
14861	-1.0	1	26531
14862	-1.0	2	26533
14863	1.0	2	26535
14864	-1.0	1	26536
14865	-1.0	2	26538
14866	0.0	1	26539
14867	1.0	1	26540
14868	1.0	3	26543
14869	1.0	2	26545
14870	0.0	1	26546
14871	-1.0	1	26547
14872	1.0	2	26549
14873	-1.0	4	26553
14874	1.0	1	26554
14875	1.0	2	26556
14876	-1.0	3	26559
14877	-1.0	2	26561
14878	-1.0	1	26562
14879	-1.0	1	26563
14880	1.0	3	26566
14881	-1.0	1	26567
14882	1.0	1	26568
14883	1.0	2	26570
14884	-1.0	2	26572
14885	-1.0	1	26573
14886	-1.0	2	26575
14887	-1.0	1	26576
14888	-1.0	2	26578
14889	-1.0	2	26580
14890	-1.0	2	26582
14891	1.0	1	26583
14892	-1.0	2	26585
14893	-1.0	3	26588
14894	1.0	2	26590
14895	-1.0	1	26591
14896	1.0	1	26592
14897	1.0	2	26594
14898	-1.0	1	26595
14899	-1.0	3	26598
14900	1.0	2	26600
14901	-1.0	1	26601
14902	1.0	2	26603
14903	-1.0	1	26604
14904	1.0	2	26606
14905	-1.0	2	26608
14906	-1.0	2	26610
14907	-1.0	3	26613
14908	-1.0	3	26616
14909	-1.0	3	26619
14910	-1.0	4	26623
14911	1.0	3	26626
14912	1.0	2	26628
14913	-1.0	1	26629
14914	-1.0	1	26630
14915	-1.0	2	26632
14916	-1.0	1	26633
14917	-1.0	3	26636
14918	1.0	3	26639
14919	-1.0	1	26640
14920	1.0	4	26644
14921	1.0	3	26647
14922	-1.0	2	26649
14923	-1.0	1	26650
14924	1.0	2	26652
14925	-1.0	1	26653
14926	-1.0	1	26654
14927	1.0	3	26657
14928	-1.0	1	26658
14929	-1.0	1	26659
14930	-1.0	1	26660
14931	-1.0	2	26662
14932	-1.0	2	26664
14933	1.0	3	26667
14934	1.0	1	26668
14935	-1.0	2	26670
14936	-1.0	3	26673
14937	-1.0	2	26675
14938	1.0	3	26678
14939	-1.0	2	26680
14940	-1.0	2	26682
14941	-1.0	1	26683
14942	-1.0	2	26685
14943	-1.0	1	26686
14944	-1.0	2	26688
14945	-1.0	1	26689
14946	-1.0	2	26691
14947	-1.0	3	26694
14948	-1.0	2	26696
14949	-1.0	2	26698
14950	1.0	1	26699
14951	-1.0	1	26700
14952	1.0	3	26703
14953	-1.0	1	26704
14954	-1.0	1	26705
14955	1.0	3	26708
14956	-1.0	1	26709
14957	-1.0	2	26711
14958	-1.0	1	26712
14959	0.0	2	26714
14960	-1.0	2	26716
14961	-1.0	1	26717
14962	1.0	1	26718
14963	-1.0	1	26719
14964	-1.0	2	26721
14965	-1.0	2	26723
14966	-1.0	1	26724
14967	-1.0	2	26726
14968	-1.0	2	26728
14969	-1.0	2	26730
14970	-1.0	1	26731
14971	-1.0	1	26732
14972	-1.0	2	26734
14973	-1.0	3	26737
14974	-1.0	3	26740
14975	1.0	3	26743
14976	-1.0	2	26745
14977	1.0	2	26747
14978	-1.0	3	26750
14979	-1.0	1	26751
14980	-1.0	1	26752
14981	1.0	2	26754
14982	-1.0	3	26757
14983	1.0	1	26758
14984	-1.0	2	26760
14985	-1.0	2	26762
14986	-1.0	3	26765
14987	-1.0	2	26767
14988	1.0	1	26768
14989	-1.0	1	26769
14990	-1.0	2	26771
14991	-1.0	1	26772
14992	-1.0	1	26773
14993	-1.0	1	26774
14994	-1.0	1	26775
14995	-1.0	1	26776
14996	1.0	3	26779
14997	-1.0	1	26780
14998	-1.0	1	26781
14999	-1.0	1	26782
15000	1.0	3	26785
15001	1.0	6	26791
15002	-1.0	1	26792
15003	0.0	2	26794
15004	1.0	1	26795
15005	1.0	1	26796
15006	-1.0	1	26797
15007	-1.0	1	26798
15008	-1.0	2	26800
15009	1.0	2	26802
15010	-1.0	2	26804
15011	-1.0	2	26806
15012	-1.0	2	26808
15013	-1.0	1	26809
15014	0.0	1	26810
15015	1.0	2	26812
15016	-1.0	3	26815
15017	-1.0	2	26817
15018	-1.0	2	26819
15019	1.0	3	26822
15020	-1.0	2	26824
15021	-1.0	1	26825
15022	-1.0	2	26827
15023	-1.0	2	26829
15024	-1.0	1	26830
15025	1.0	2	26832
15026	-1.0	4	26836
15027	-1.0	2	26838
15028	-1.0	1	26839
15029	0.0	2	26841
15030	-1.0	2	26843
15031	-1.0	2	26845
15032	-1.0	1	26846
15033	1.0	1	26847
15034	-1.0	1	26848
15035	1.0	1	26849
15036	-1.0	2	26851
15037	-1.0	2	26853
15038	-1.0	1	26854
15039	-1.0	1	26855
15040	1.0	3	26858
15041	-1.0	2	26860
15042	-1.0	2	26862
15043	1.0	1	26863
15044	-1.0	3	26866
15045	1.0	2	26868
15046	-1.0	2	26870
15047	0.0	1	26871
15048	1.0	2	26873
15049	-1.0	2	26875
15050	-1.0	3	26878
15051	1.0	2	26880
15052	1.0	1	26881
15053	-1.0	2	26883
15054	1.0	1	26884
15055	1.0	1	26885
15056	-1.0	2	26887
15057	-1.0	2	26889
15058	-1.0	2	26891
15059	1.0	1	26892
15060	-1.0	1	26893
15061	-1.0	1	26894
15062	-1.0	2	26896
15063	1.0	2	26898
15064	-1.0	1	26899
15065	-1.0	2	26901
15066	-1.0	1	26902
15067	1.0	2	26904
15068	-1.0	2	26906
15069	-1.0	1	26907
15070	-1.0	2	26909
15071	-1.0	3	26912
15072	-1.0	1	26913
15073	1.0	1	26914
15074	-1.0	1	26915
15075	-1.0	2	26917
15076	-1.0	2	26919
15077	-1.0	4	26923
15078	-1.0	1	26924
15079	-1.0	1	26925
15080	1.0	2	26927
15081	-1.0	1	26928
15082	0.0	1	26929
15083	-1.0	1	26930
15084	-1.0	3	26933
15085	1.0	3	26936
15086	1.0	2	26938
15087	-1.0	1	26939
15088	1.0	1	26940
15089	-1.0	2	26942
15090	-1.0	2	26944
15091	-1.0	1	26945
15092	-1.0	1	26946
15093	-1.0	2	26948
15094	-1.0	2	26950
15095	1.0	2	26952
15096	1.0	2	26954
15097	-1.0	2	26956
15098	-1.0	3	26959
15099	-1.0	3	26962
15100	-1.0	4	26966
15101	-1.0	1	26967
15102	0.0	2	26969
15103	-1.0	1	26970
15104	-1.0	1	26971
15105	1.0	6	26977
15106	0.0	1	26978
15107	-1.0	2	26980
15108	1.0	1	26981
15109	-1.0	2	26983
15110	-1.0	1	26984
15111	0.0	3	26987
15112	1.0	1	26988
15113	-1.0	1	26989
15114	-1.0	1	26990
15115	-1.0	1	26991
15116	1.0	1	26992
15117	-1.0	1	26993
15118	-1.0	1	26994
15119	-1.0	2	26996
15120	-1.0	1	26997
15121	-1.0	4	27001
15122	-1.0	1	27002
15123	-1.0	2	27004
15124	-1.0	1	27005
15125	-1.0	2	27007
15126	-1.0	2	27009
15127	-1.0	2	27011
15128	-1.0	2	27013
15129	-1.0	2	27015
15130	-1.0	1	27016
15131	1.0	3	27019
15132	1.0	3	27022
15133	-1.0	1	27023
15134	-1.0	2	27025
15135	-1.0	2	27027
15136	-1.0	3	27030
15137	1.0	1	27031
15138	1.0	1	27032
15139	-1.0	1	27033
15140	1.0	1	27034
15141	-1.0	1	27035
15142	1.0	3	27038
15143	1.0	2	27040
15144	-1.0	2	27042
15145	-1.0	1	27043
15146	1.0	1	27044
15147	-1.0	2	27046
15148	-1.0	2	27048
15149	-1.0	1	27049
15150	-1.0	2	27051
15151	-1.0	1	27052
15152	-1.0	2	27054
15153	-1.0	1	27055
15154	-1.0	1	27056
15155	-1.0	2	27058
15156	-1.0	1	27059
15157	0.0	4	27063
15158	-1.0	2	27065
15159	-1.0	2	27067
15160	-1.0	3	27070
15161	-1.0	3	27073
15162	-1.0	3	27076
15163	-1.0	3	27079
15164	-1.0	1	27080
15165	-1.0	1	27081
15166	-1.0	3	27084
15167	-1.0	1	27085
15168	1.0	1	27086
15169	-1.0	1	27087
15170	-1.0	3	27090
15171	-1.0	1	27091
15172	1.0	1	27092
15173	-1.0	1	27093
15174	-1.0	1	27094
15175	-1.0	2	27096
15176	-1.0	2	27098
15177	-1.0	1	27099
15178	-1.0	2	27101
15179	1.0	2	27103
15180	-1.0	1	27104
15181	-1.0	2	27106
15182	-1.0	1	27107
15183	-1.0	3	27110
15184	-1.0	1	27111
15185	-1.0	1	27112
15186	-1.0	1	27113
15187	1.0	1	27114
15188	1.0	1	27115
15189	-1.0	2	27117
15190	1.0	1	27118
15191	1.0	1	27119
15192	-1.0	1	27120
15193	-1.0	2	27122
15194	1.0	2	27124
15195	-1.0	3	27127
15196	-1.0	1	27128
15197	-1.0	1	27129
15198	-1.0	1	27130
15199	-1.0	2	27132
15200	-1.0	1	27133
15201	-1.0	2	27135
15202	-1.0	1	27136
15203	-1.0	1	27137
15204	-1.0	1	27138
15205	1.0	2	27140
15206	-1.0	4	27144
15207	-1.0	1	27145
15208	1.0	3	27148
15209	-1.0	1	27149
15210	1.0	1	27150
15211	1.0	1	27151
15212	-1.0	1	27152
15213	-1.0	2	27154
15214	1.0	3	27157
15215	0.0	1	27158
15216	-1.0	2	27160
15217	1.0	2	27162
15218	-1.0	1	27163
15219	-1.0	2	27165
15220	-1.0	1	27166
15221	-1.0	1	27167
15222	-1.0	3	27170
15223	-1.0	1	27171
15224	-1.0	1	27172
15225	-1.0	2	27174
15226	1.0	1	27175
15227	-1.0	1	27176
15228	-1.0	1	27177
15229	1.0	1	27178
15230	-1.0	3	27181
15231	-1.0	2	27183
15232	-1.0	1	27184
15233	-1.0	1	27185
15234	-1.0	1	27186
15235	-1.0	2	27188
15236	1.0	3	27191
15237	0.0	3	27194
15238	-1.0	1	27195
15239	-1.0	2	27197
15240	-1.0	3	27200
15241	-1.0	2	27202
15242	1.0	1	27203
15243	1.0	3	27206
15244	-1.0	1	27207
15245	-1.0	1	27208
15246	-1.0	3	27211
15247	-1.0	3	27214
15248	-1.0	2	27216
15249	-1.0	2	27218
15250	-1.0	2	27220
15251	-1.0	1	27221
15252	-1.0	1	27222
15253	-1.0	2	27224
15254	-1.0	3	27227
15255	-1.0	1	27228
15256	-1.0	3	27231
15257	-1.0	4	27235
15258	-1.0	1	27236
15259	-1.0	3	27239
15260	-1.0	1	27240
15261	1.0	2	27242
15262	-1.0	2	27244
15263	1.0	1	27245
15264	1.0	2	27247
15265	1.0	1	27248
15266	-1.0	2	27250
15267	-1.0	4	27254
15268	-1.0	1	27255
15269	-1.0	2	27257
15270	-1.0	2	27259
15271	-1.0	1	27260
15272	-1.0	2	27262
15273	-1.0	4	27266
15274	-1.0	3	27269
15275	-1.0	1	27270
15276	-1.0	3	27273
15277	-1.0	1	27274
15278	-1.0	1	27275
15279	-1.0	1	27276
15280	1.0	2	27278
15281	-1.0	1	27279
15282	-1.0	1	27280
15283	-1.0	2	27282
15284	-1.0	2	27284
15285	1.0	3	27287
15286	-1.0	1	27288
15287	1.0	2	27290
15288	-1.0	2	27292
15289	-1.0	1	27293
15290	-1.0	2	27295
15291	0.0	1	27296
15292	-1.0	2	27298
15293	-1.0	3	27301
15294	-1.0	2	27303
15295	-1.0	3	27306
15296	-1.0	2	27308
15297	1.0	1	27309
15298	-1.0	3	27312
15299	-1.0	1	27313
15300	1.0	2	27315
15301	-1.0	4	27319
15302	-1.0	2	27321
15303	-1.0	1	27322
15304	-1.0	2	27324
15305	-1.0	3	27327
15306	-1.0	2	27329
15307	0.0	1	27330
15308	-1.0	2	27332
15309	1.0	2	27334
15310	-1.0	1	27335
15311	-1.0	1	27336
15312	-1.0	3	27339
15313	1.0	1	27340
15314	-1.0	2	27342
15315	1.0	2	27344
15316	1.0	4	27348
15317	-1.0	1	27349
15318	-1.0	2	27351
15319	0.0	2	27353
15320	-1.0	2	27355
15321	-1.0	2	27357
15322	-1.0	2	27359
15323	-1.0	2	27361
15324	-1.0	2	27363
15325	-1.0	1	27364
15326	-1.0	2	27366
15327	-1.0	2	27368
15328	-1.0	3	27371
15329	-1.0	2	27373
15330	-1.0	1	27374
15331	-1.0	1	27375
15332	1.0	2	27377
15333	-1.0	2	27379
15334	-1.0	2	27381
15335	-1.0	2	27383
15336	1.0	1	27384
15337	-1.0	4	27388
15338	1.0	4	27392
15339	-1.0	2	27394
15340	1.0	2	27396
15341	-1.0	2	27398
15342	-1.0	2	27400
15343	-1.0	2	27402
15344	1.0	1	27403
15345	-1.0	2	27405
15346	1.0	3	27408
15347	-1.0	1	27409
15348	-1.0	3	27412
15349	-1.0	1	27413
15350	1.0	2	27415
15351	-1.0	2	27417
15352	-1.0	1	27418
15353	0.0	3	27421
15354	-1.0	2	27423
15355	-1.0	5	27428
15356	1.0	2	27430
15357	1.0	2	27432
15358	1.0	1	27433
15359	1.0	1	27434
15360	-1.0	2	27436
15361	0.0	1	27437
15362	-1.0	2	27439
15363	1.0	3	27442
15364	-1.0	2	27444
15365	-1.0	2	27446
15366	-1.0	1	27447
15367	0.0	1	27448
15368	0.0	2	27450
15369	-1.0	1	27451
15370	-1.0	2	27453
15371	1.0	1	27454
15372	1.0	1	27455
15373	-1.0	3	27458
15374	-1.0	2	27460
15375	1.0	3	27463
15376	1.0	2	27465
15377	-1.0	1	27466
15378	1.0	1	27467
15379	-1.0	2	27469
15380	-1.0	3	27472
15381	0.0	2	27474
15382	0.0	2	27476
15383	1.0	1	27477
15384	0.0	1	27478
15385	-1.0	2	27480
15386	-1.0	2	27482
15387	-1.0	1	27483
15388	1.0	1	27484
15389	0.0	1	27485
15390	1.0	1	27486
15391	-1.0	2	27488
15392	-1.0	2	27490
15393	-1.0	1	27491
15394	-1.0	3	27494
15395	-1.0	1	27495
15396	1.0	1	27496
15397	-1.0	1	27497
15398	-1.0	1	27498
15399	-1.0	2	27500
15400	-1.0	2	27502
15401	1.0	4	27506
15402	-1.0	1	27507
15403	1.0	1	27508
15404	-1.0	2	27510
15405	1.0	1	27511
15406	-1.0	2	27513
15407	-1.0	1	27514
15408	0.0	1	27515
15409	-1.0	1	27516
15410	0.0	1	27517
15411	0.0	1	27518
15412	1.0	3	27521
15413	-1.0	4	27525
15414	-1.0	1	27526
15415	0.0	2	27528
15416	-1.0	1	27529
15417	0.0	1	27530
15418	-1.0	2	27532
15419	1.0	1	27533
15420	1.0	2	27535
15421	-1.0	1	27536
15422	-1.0	3	27539
15423	1.0	1	27540
15424	-1.0	1	27541
15425	1.0	3	27544
15426	1.0	2	27546
15427	1.0	3	27549
15428	1.0	2	27551
15429	-1.0	1	27552
15430	-1.0	1	27553
15431	1.0	2	27555
15432	0.0	2	27557
15433	-1.0	1	27558
15434	-1.0	2	27560
15435	-1.0	2	27562
15436	-1.0	1	27563
15437	1.0	1	27564
15438	-1.0	1	27565
15439	-1.0	1	27566
15440	-1.0	1	27567
15441	-1.0	1	27568
15442	1.0	4	27572
15443	-1.0	2	27574
15444	-1.0	1	27575
15445	-1.0	1	27576
15446	-1.0	1	27577
15447	-1.0	1	27578
15448	-1.0	1	27579
15449	-1.0	1	27580
15450	0.0	1	27581
15451	-1.0	2	27583
15452	1.0	2	27585
15453	-1.0	1	27586
15454	1.0	2	27588
15455	-1.0	1	27589
15456	0.0	4	27593
15457	1.0	2	27595
15458	-1.0	2	27597
15459	-1.0	1	27598
15460	1.0	1	27599
15461	0.0	3	27602
15462	1.0	2	27604
15463	-1.0	1	27605
15464	1.0	2	27607
15465	-1.0	4	27611
15466	1.0	1	27612
15467	0.0	1	27613
15468	1.0	2	27615
15469	1.0	3	27618
15470	-1.0	3	27621
15471	1.0	2	27623
15472	-1.0	1	27624
15473	-1.0	2	27626
15474	-1.0	1	27627
15475	1.0	4	27631
15476	-1.0	1	27632
15477	-1.0	2	27634
15478	-1.0	1	27635
15479	1.0	1	27636
15480	-1.0	2	27638
15481	1.0	2	27640
15482	-1.0	3	27643
15483	-1.0	1	27644
15484	-1.0	1	27645
15485	-1.0	2	27647
15486	0.0	2	27649
15487	-1.0	1	27650
15488	-1.0	2	27652
15489	-1.0	1	27653
15490	1.0	1	27654
15491	-1.0	1	27655
15492	1.0	2	27657
15493	1.0	1	27658
15494	-1.0	1	27659
15495	-1.0	2	27661
15496	-1.0	3	27664
15497	-1.0	1	27665
15498	-1.0	3	27668
15499	-1.0	2	27670
15500	1.0	1	27671
15501	0.0	3	27674
15502	1.0	2	27676
15503	-1.0	1	27677
15504	-1.0	2	27679
15505	-1.0	2	27681
15506	1.0	1	27682
15507	-1.0	4	27686
15508	1.0	2	27688
15509	1.0	3	27691
15510	-1.0	2	27693
15511	1.0	2	27695
15512	-1.0	1	27696
15513	-1.0	2	27698
15514	-1.0	4	27702
15515	-1.0	1	27703
15516	-1.0	1	27704
15517	-1.0	1	27705
15518	-1.0	1	27706
15519	-1.0	2	27708
15520	1.0	2	27710
15521	-1.0	1	27711
15522	-1.0	1	27712
15523	-1.0	1	27713
15524	-1.0	2	27715
15525	-1.0	2	27717
15526	-1.0	1	27718
15527	-1.0	2	27720
15528	-1.0	3	27723
15529	-1.0	1	27724
15530	-1.0	3	27727
15531	-1.0	3	27730
15532	-1.0	1	27731
15533	-1.0	2	27733
15534	-1.0	2	27735
15535	-1.0	1	27736
15536	-1.0	1	27737
15537	-1.0	1	27738
15538	-1.0	1	27739
15539	-1.0	3	27742
15540	-1.0	3	27745
15541	-1.0	2	27747
15542	1.0	3	27750
15543	-1.0	2	27752
15544	-1.0	1	27753
15545	0.0	1	27754
15546	-1.0	1	27755
15547	0.0	1	27756
15548	-1.0	2	27758
15549	1.0	1	27759
15550	1.0	2	27761
15551	-1.0	2	27763
15552	-1.0	1	27764
15553	0.0	1	27765
15554	-1.0	2	27767
15555	-1.0	1	27768
15556	1.0	1	27769
15557	-1.0	2	27771
15558	1.0	2	27773
15559	-1.0	1	27774
15560	1.0	4	27778
15561	0.0	2	27780
15562	-1.0	2	27782
15563	1.0	1	27783
15564	-1.0	1	27784
15565	-1.0	1	27785
15566	-1.0	1	27786
15567	-1.0	3	27789
15568	-1.0	2	27791
15569	-1.0	1	27792
15570	1.0	2	27794
15571	-1.0	2	27796
15572	-1.0	1	27797
15573	-1.0	2	27799
15574	0.0	2	27801
15575	-1.0	1	27802
15576	1.0	2	27804
15577	1.0	1	27805
15578	1.0	2	27807
15579	1.0	5	27812
15580	-1.0	2	27814
15581	1.0	2	27816
15582	-1.0	1	27817
15583	-1.0	1	27818
15584	1.0	3	27821
15585	1.0	3	27824
15586	-1.0	1	27825
15587	1.0	2	27827
15588	-1.0	3	27830
15589	1.0	1	27831
15590	-1.0	2	27833
15591	-1.0	1	27834
15592	1.0	2	27836
15593	-1.0	1	27837
15594	1.0	1	27838
15595	-1.0	2	27840
15596	0.0	2	27842
15597	-1.0	2	27844
15598	-1.0	2	27846
15599	-1.0	1	27847
15600	-1.0	2	27849
15601	0.0	1	27850
15602	-1.0	1	27851
15603	-1.0	3	27854
15604	-1.0	1	27855
15605	-1.0	1	27856
15606	-1.0	1	27857
15607	-1.0	1	27858
15608	1.0	2	27860
15609	1.0	1	27861
15610	-1.0	2	27863
15611	1.0	1	27864
15612	-1.0	1	27865
15613	-1.0	1	27866
15614	-1.0	4	27870
15615	-1.0	2	27872
15616	-1.0	2	27874
15617	-1.0	2	27876
15618	1.0	1	27877
15619	-1.0	2	27879
15620	-1.0	1	27880
15621	-1.0	2	27882
15622	-1.0	3	27885
15623	-1.0	1	27886
15624	-1.0	2	27888
15625	-1.0	2	27890
15626	-1.0	1	27891
15627	1.0	2	27893
15628	-1.0	2	27895
15629	-1.0	1	27896
15630	-1.0	1	27897
15631	1.0	1	27898
15632	-1.0	1	27899
15633	-1.0	2	27901
15634	0.0	2	27903
15635	1.0	1	27904
15636	-1.0	2	27906
15637	1.0	2	27908
15638	-1.0	1	27909
15639	-1.0	3	27912
15640	-1.0	2	27914
15641	0.0	1	27915
15642	-1.0	2	27917
15643	-1.0	2	27919
15644	-1.0	2	27921
15645	-1.0	1	27922
15646	-1.0	1	27923
15647	1.0	2	27925
15648	0.0	1	27926
15649	-1.0	1	27927
15650	-1.0	2	27929
15651	-1.0	2	27931
15652	-1.0	1	27932
15653	-1.0	1	27933
15654	-1.0	4	27937
15655	-1.0	1	27938
15656	-1.0	1	27939
15657	-1.0	1	27940
15658	-1.0	1	27941
15659	1.0	2	27943
15660	1.0	4	27947
15661	0.0	1	27948
15662	-1.0	1	27949
15663	-1.0	1	27950
15664	-1.0	1	27951
15665	1.0	3	27954
15666	-1.0	2	27956
15667	-1.0	2	27958
15668	-1.0	2	27960
15669	-1.0	2	27962
15670	-1.0	2	27964
15671	1.0	3	27967
15672	0.0	3	27970
15673	-1.0	1	27971
15674	1.0	2	27973
15675	-1.0	3	27976
15676	-1.0	1	27977
15677	-1.0	2	27979
15678	-1.0	1	27980
15679	-1.0	2	27982
15680	-1.0	6	27988
15681	1.0	1	27989
15682	1.0	1	27990
15683	-1.0	2	27992
15684	0.0	4	27996
15685	1.0	1	27997
15686	-1.0	1	27998
15687	-1.0	4	28002
15688	-1.0	1	28003
15689	-1.0	3	28006
15690	-1.0	1	28007
15691	-1.0	1	28008
15692	1.0	2	28010
15693	-1.0	2	28012
15694	1.0	3	28015
15695	1.0	1	28016
15696	-1.0	1	28017
15697	1.0	1	28018
15698	-1.0	3	28021
15699	1.0	1	28022
15700	-1.0	2	28024
15701	-1.0	1	28025
15702	-1.0	1	28026
15703	1.0	5	28031
15704	-1.0	2	28033
15705	-1.0	1	28034
15706	-1.0	2	28036
15707	1.0	1	28037
15708	-1.0	4	28041
15709	-1.0	1	28042
15710	-1.0	2	28044
15711	-1.0	3	28047
