Episode	Accumulated Reward	Length	Steps
21159	1.0	1	37990
21160	1.0	5	37995
21161	-1.0	1	37996
21162	-1.0	1	37997
21163	-1.0	2	37999
21164	-1.0	2	38001
21165	-1.0	1	38002
21166	0.0	2	38004
21167	-1.0	3	38007
21168	1.0	2	38009
21169	-1.0	3	38012
21170	1.0	3	38015
21171	1.0	1	38016
21172	-1.0	4	38020
21173	-1.0	1	38021
21174	1.0	1	38022
21175	-1.0	2	38024
21176	-1.0	3	38027
21177	-1.0	1	38028
21178	-1.0	2	38030
21179	-1.0	2	38032
21180	-1.0	3	38035
21181	1.0	1	38036
21182	-1.0	3	38039
21183	-1.0	3	38042
21184	-1.0	1	38043
21185	-1.0	2	38045
21186	-1.0	2	38047
21187	-1.0	1	38048
21188	0.0	2	38050
21189	-1.0	3	38053
21190	-1.0	2	38055
21191	-1.0	1	38056
21192	-1.0	1	38057
21193	-1.0	1	38058
21194	-1.0	2	38060
21195	0.0	2	38062
21196	-1.0	1	38063
21197	-1.0	2	38065
21198	1.0	2	38067
21199	-1.0	2	38069
21200	-1.0	4	38073
21201	1.0	2	38075
21202	0.0	1	38076
21203	-1.0	2	38078
21204	1.0	2	38080
21205	-1.0	1	38081
21206	-1.0	2	38083
21207	-1.0	1	38084
21208	-1.0	1	38085
21209	1.0	2	38087
21210	-1.0	1	38088
21211	0.0	2	38090
21212	-1.0	2	38092
21213	1.0	2	38094
21214	-1.0	1	38095
21215	1.0	2	38097
21216	-1.0	1	38098
21217	0.0	1	38099
21218	-1.0	1	38100
21219	-1.0	3	38103
21220	-1.0	2	38105
21221	-1.0	1	38106
21222	-1.0	2	38108
21223	-1.0	2	38110
21224	0.0	3	38113
21225	-1.0	1	38114
21226	-1.0	3	38117
21227	-1.0	1	38118
21228	-1.0	2	38120
21229	-1.0	2	38122
21230	-1.0	2	38124
21231	-1.0	2	38126
21232	-1.0	1	38127
21233	0.0	1	38128
21234	-1.0	1	38129
21235	0.0	4	38133
21236	-1.0	2	38135
21237	0.0	1	38136
21238	-1.0	1	38137
21239	1.0	1	38138
21240	-1.0	1	38139
21241	-1.0	2	38141
21242	-1.0	1	38142
21243	-1.0	1	38143
21244	-1.0	1	38144
21245	-1.0	1	38145
21246	-1.0	1	38146
21247	-1.0	1	38147
21248	1.0	1	38148
21249	-1.0	2	38150
21250	1.0	3	38153
21251	0.0	1	38154
21252	-1.0	1	38155
21253	1.0	2	38157
21254	1.0	3	38160
21255	-1.0	1	38161
21256	-1.0	1	38162
21257	-1.0	1	38163
21258	-1.0	2	38165
21259	-1.0	1	38166
21260	1.0	2	38168
21261	-1.0	1	38169
21262	-1.0	2	38171
21263	-1.0	2	38173
21264	1.0	2	38175
21265	0.0	1	38176
21266	1.0	3	38179
21267	1.0	2	38181
21268	-1.0	4	38185
21269	1.0	3	38188
21270	-1.0	1	38189
21271	-1.0	3	38192
21272	0.0	2	38194
21273	1.0	3	38197
21274	-1.0	2	38199
21275	-1.0	1	38200
21276	-1.0	1	38201
21277	1.0	2	38203
21278	-1.0	2	38205
21279	-1.0	2	38207
21280	-1.0	2	38209
21281	1.0	2	38211
21282	-1.0	3	38214
21283	-1.0	1	38215
21284	-1.0	1	38216
21285	-1.0	1	38217
21286	-1.0	2	38219
21287	-1.0	2	38221
21288	1.0	1	38222
21289	1.0	2	38224
21290	-1.0	2	38226
21291	1.0	2	38228
21292	-1.0	2	38230
21293	1.0	2	38232
21294	0.0	1	38233
21295	1.0	3	38236
21296	-1.0	1	38237
21297	1.0	1	38238
21298	-1.0	3	38241
21299	-1.0	1	38242
21300	1.0	1	38243
21301	-1.0	1	38244
21302	1.0	3	38247
21303	1.0	1	38248
21304	-1.0	1	38249
21305	-1.0	2	38251
21306	-1.0	1	38252
21307	-1.0	1	38253
21308	-1.0	1	38254
21309	-1.0	2	38256
21310	1.0	1	38257
21311	-1.0	2	38259
21312	1.0	4	38263
21313	-1.0	2	38265
21314	-1.0	1	38266
21315	-1.0	2	38268
21316	1.0	1	38269
21317	1.0	1	38270
21318	-1.0	1	38271
21319	-1.0	2	38273
21320	-1.0	2	38275
21321	-1.0	1	38276
21322	-1.0	1	38277
21323	-1.0	1	38278
21324	-1.0	2	38280
21325	-1.0	1	38281
21326	-1.0	2	38283
21327	-1.0	3	38286
21328	-1.0	1	38287
21329	-1.0	2	38289
21330	1.0	1	38290
21331	-1.0	2	38292
21332	-1.0	2	38294
21333	1.0	3	38297
21334	1.0	1	38298
21335	-1.0	2	38300
21336	-1.0	1	38301
21337	1.0	1	38302
21338	-1.0	1	38303
21339	-1.0	1	38304
21340	-1.0	1	38305
21341	-1.0	2	38307
21342	-1.0	2	38309
21343	-1.0	2	38311
21344	-1.0	1	38312
21345	1.0	2	38314
21346	-1.0	2	38316
21347	-1.0	1	38317
21348	-1.0	3	38320
21349	-1.0	2	38322
21350	-1.0	1	38323
21351	-1.0	2	38325
21352	-1.0	1	38326
21353	-1.0	3	38329
21354	1.0	4	38333
21355	1.0	3	38336
21356	1.0	3	38339
21357	-1.0	1	38340
21358	1.0	2	38342
21359	-1.0	1	38343
21360	-1.0	1	38344
21361	-1.0	1	38345
21362	-1.0	1	38346
21363	-1.0	2	38348
21364	1.0	3	38351
21365	-1.0	1	38352
21366	-1.0	1	38353
21367	-1.0	3	38356
21368	-1.0	3	38359
21369	1.0	1	38360
21370	-1.0	1	38361
21371	1.0	2	38363
21372	1.0	2	38365
21373	1.0	2	38367
21374	-1.0	1	38368
21375	-1.0	2	38370
21376	1.0	2	38372
21377	-1.0	1	38373
21378	-1.0	1	38374
21379	-1.0	2	38376
21380	1.0	2	38378
21381	-1.0	1	38379
21382	-1.0	3	38382
21383	-1.0	1	38383
21384	-1.0	2	38385
21385	-1.0	2	38387
21386	-1.0	3	38390
21387	1.0	1	38391
21388	1.0	2	38393
21389	1.0	2	38395
21390	1.0	2	38397
21391	-1.0	2	38399
21392	-1.0	2	38401
21393	1.0	1	38402
21394	0.0	2	38404
21395	-1.0	2	38406
21396	1.0	1	38407
21397	-1.0	3	38410
21398	1.0	2	38412
21399	1.0	3	38415
21400	-1.0	2	38417
21401	1.0	2	38419
21402	-1.0	1	38420
21403	1.0	2	38422
21404	-1.0	1	38423
21405	-1.0	2	38425
21406	1.0	3	38428
21407	-1.0	2	38430
21408	0.0	2	38432
21409	-1.0	1	38433
21410	-1.0	2	38435
21411	-1.0	1	38436
21412	-1.0	2	38438
21413	-1.0	3	38441
21414	1.0	2	38443
21415	-1.0	1	38444
21416	-1.0	2	38446
21417	-1.0	1	38447
21418	-1.0	1	38448
21419	-1.0	3	38451
21420	-1.0	2	38453
21421	-1.0	1	38454
21422	1.0	2	38456
21423	0.0	2	38458
21424	-1.0	3	38461
21425	-1.0	2	38463
21426	0.0	4	38467
21427	1.0	3	38470
21428	-1.0	1	38471
21429	-1.0	1	38472
21430	-1.0	2	38474
21431	-1.0	3	38477
21432	0.0	2	38479
21433	-1.0	1	38480
21434	-1.0	4	38484
21435	1.0	2	38486
21436	1.0	1	38487
21437	1.0	2	38489
21438	1.0	1	38490
21439	-1.0	1	38491
21440	-1.0	2	38493
21441	0.0	2	38495
21442	-1.0	2	38497
21443	-1.0	1	38498
21444	0.0	3	38501
21445	-1.0	2	38503
21446	1.0	1	38504
21447	1.0	1	38505
21448	1.0	4	38509
21449	-1.0	1	38510
21450	1.0	2	38512
21451	1.0	1	38513
21452	1.0	2	38515
21453	-1.0	2	38517
21454	-1.0	1	38518
21455	1.0	1	38519
21456	0.0	2	38521
21457	-1.0	3	38524
21458	1.0	1	38525
21459	0.0	1	38526
21460	-1.0	3	38529
21461	-1.0	1	38530
21462	-1.0	1	38531
21463	1.0	1	38532
21464	0.0	1	38533
21465	-1.0	1	38534
21466	-1.0	2	38536
21467	1.0	1	38537
21468	0.0	1	38538
21469	-1.0	1	38539
21470	-1.0	1	38540
21471	-1.0	2	38542
21472	-1.0	2	38544
21473	-1.0	1	38545
21474	1.0	2	38547
21475	-1.0	1	38548
21476	1.0	2	38550
21477	-1.0	1	38551
21478	-1.0	1	38552
21479	-1.0	3	38555
21480	1.0	2	38557
21481	1.0	1	38558
21482	-1.0	2	38560
21483	0.0	2	38562
21484	-1.0	2	38564
21485	1.0	2	38566
21486	-1.0	2	38568
21487	-1.0	2	38570
21488	-1.0	3	38573
21489	-1.0	1	38574
21490	1.0	3	38577
21491	0.0	1	38578
21492	1.0	2	38580
21493	-1.0	2	38582
21494	1.0	1	38583
21495	1.0	1	38584
21496	0.0	2	38586
21497	1.0	1	38587
21498	-1.0	1	38588
21499	-1.0	1	38589
21500	1.0	3	38592
21501	-1.0	2	38594
21502	1.0	4	38598
21503	-1.0	2	38600
21504	-1.0	2	38602
21505	1.0	1	38603
21506	1.0	3	38606
21507	1.0	3	38609
21508	1.0	4	38613
21509	1.0	1	38614
21510	-1.0	3	38617
21511	-1.0	1	38618
21512	1.0	1	38619
21513	-1.0	2	38621
21514	-1.0	2	38623
21515	1.0	1	38624
21516	-1.0	1	38625
21517	1.0	1	38626
21518	1.0	1	38627
21519	-1.0	3	38630
21520	-1.0	2	38632
21521	-1.0	2	38634
21522	1.0	1	38635
21523	1.0	1	38636
21524	-1.0	2	38638
21525	-1.0	2	38640
21526	0.0	2	38642
21527	-1.0	1	38643
21528	-1.0	3	38646
21529	1.0	2	38648
21530	-1.0	1	38649
21531	-1.0	1	38650
21532	-1.0	2	38652
21533	-1.0	2	38654
21534	1.0	3	38657
21535	1.0	2	38659
21536	1.0	2	38661
21537	1.0	4	38665
21538	-1.0	3	38668
21539	-1.0	1	38669
21540	0.0	1	38670
21541	0.0	1	38671
21542	0.0	2	38673
21543	1.0	1	38674
21544	-1.0	2	38676
21545	-1.0	1	38677
21546	-1.0	2	38679
21547	1.0	2	38681
21548	-1.0	3	38684
21549	-1.0	1	38685
21550	-1.0	1	38686
21551	1.0	1	38687
21552	1.0	2	38689
21553	1.0	1	38690
21554	-1.0	1	38691
21555	1.0	2	38693
21556	1.0	1	38694
21557	-1.0	1	38695
21558	-1.0	2	38697
21559	-1.0	3	38700
21560	-1.0	2	38702
21561	-1.0	1	38703
21562	1.0	2	38705
21563	1.0	3	38708
21564	-1.0	2	38710
21565	-1.0	2	38712
21566	1.0	3	38715
21567	1.0	3	38718
21568	0.0	1	38719
21569	0.0	2	38721
21570	1.0	2	38723
21571	1.0	1	38724
21572	-1.0	2	38726
21573	1.0	1	38727
21574	0.0	1	38728
21575	-1.0	3	38731
21576	-1.0	1	38732
21577	-1.0	2	38734
21578	-1.0	2	38736
21579	-1.0	3	38739
21580	-1.0	5	38744
21581	-1.0	2	38746
21582	-1.0	1	38747
21583	1.0	2	38749
21584	-1.0	1	38750
21585	-1.0	4	38754
21586	-1.0	1	38755
21587	-1.0	1	38756
21588	0.0	1	38757
21589	-1.0	2	38759
21590	-1.0	1	38760
21591	1.0	2	38762
21592	-1.0	3	38765
21593	-1.0	1	38766
21594	1.0	2	38768
21595	1.0	4	38772
21596	-1.0	2	38774
21597	1.0	1	38775
21598	-1.0	1	38776
21599	1.0	1	38777
21600	-1.0	1	38778
21601	-1.0	1	38779
21602	-1.0	1	38780
21603	1.0	2	38782
21604	1.0	1	38783
21605	-1.0	2	38785
21606	-1.0	1	38786
21607	0.0	2	38788
21608	-1.0	1	38789
21609	-1.0	1	38790
21610	1.0	3	38793
21611	1.0	1	38794
21612	-1.0	2	38796
21613	-1.0	1	38797
21614	-1.0	2	38799
21615	-1.0	1	38800
21616	-1.0	1	38801
21617	-1.0	2	38803
21618	-1.0	1	38804
21619	-1.0	1	38805
21620	-1.0	3	38808
21621	-1.0	2	38810
21622	-1.0	1	38811
21623	-1.0	3	38814
21624	-1.0	1	38815
21625	-1.0	2	38817
21626	1.0	3	38820
21627	-1.0	1	38821
21628	0.0	3	38824
21629	-1.0	3	38827
21630	-1.0	1	38828
21631	1.0	2	38830
21632	-1.0	1	38831
21633	1.0	2	38833
21634	-1.0	1	38834
21635	1.0	2	38836
21636	1.0	3	38839
21637	1.0	1	38840
21638	-1.0	1	38841
21639	-1.0	1	38842
21640	-1.0	1	38843
21641	-1.0	1	38844
21642	1.0	1	38845
21643	-1.0	1	38846
21644	1.0	1	38847
21645	-1.0	1	38848
21646	1.0	1	38849
21647	-1.0	2	38851
21648	-1.0	1	38852
21649	-1.0	1	38853
21650	-1.0	1	38854
21651	-1.0	2	38856
21652	-1.0	1	38857
21653	-1.0	5	38862
21654	-1.0	1	38863
21655	-1.0	1	38864
21656	-1.0	3	38867
21657	-1.0	3	38870
21658	1.0	3	38873
21659	1.0	1	38874
21660	-1.0	1	38875
21661	-1.0	2	38877
21662	-1.0	2	38879
21663	-1.0	2	38881
21664	-1.0	1	38882
21665	-1.0	2	38884
21666	-1.0	1	38885
21667	-1.0	5	38890
21668	-1.0	1	38891
21669	-1.0	1	38892
21670	1.0	2	38894
21671	-1.0	1	38895
21672	1.0	1	38896
21673	-1.0	1	38897
21674	-1.0	1	38898
21675	-1.0	1	38899
21676	-1.0	2	38901
21677	-1.0	2	38903
21678	-1.0	1	38904
21679	-1.0	1	38905
21680	-1.0	2	38907
21681	1.0	2	38909
21682	1.0	1	38910
21683	-1.0	3	38913
21684	1.0	2	38915
21685	-1.0	2	38917
21686	-1.0	1	38918
21687	-1.0	1	38919
21688	1.0	3	38922
21689	-1.0	1	38923
21690	-1.0	1	38924
21691	-1.0	2	38926
21692	-1.0	1	38927
21693	-1.0	3	38930
21694	-1.0	1	38931
21695	-1.0	2	38933
21696	-1.0	1	38934
21697	-1.0	1	38935
21698	1.0	3	38938
21699	-1.0	1	38939
21700	0.0	2	38941
21701	-1.0	3	38944
21702	-1.0	2	38946
21703	-1.0	1	38947
21704	-1.0	1	38948
21705	-1.0	1	38949
21706	-1.0	5	38954
21707	-1.0	3	38957
21708	-1.0	1	38958
21709	0.0	2	38960
21710	-1.0	2	38962
21711	-1.0	2	38964
21712	-1.0	1	38965
21713	-1.0	1	38966
21714	-1.0	2	38968
21715	-1.0	1	38969
21716	-1.0	1	38970
21717	-1.0	1	38971
21718	0.0	3	38974
21719	-1.0	2	38976
21720	1.0	1	38977
21721	1.0	1	38978
21722	-1.0	1	38979
21723	1.0	2	38981
21724	1.0	2	38983
21725	1.0	2	38985
21726	1.0	1	38986
21727	-1.0	2	38988
21728	0.0	3	38991
21729	-1.0	2	38993
21730	-1.0	3	38996
21731	-1.0	1	38997
21732	-1.0	1	38998
21733	1.0	1	38999
21734	1.0	2	39001
21735	0.0	3	39004
21736	1.0	2	39006
21737	1.0	1	39007
21738	-1.0	1	39008
21739	-1.0	1	39009
21740	-1.0	1	39010
21741	-1.0	1	39011
21742	-1.0	2	39013
21743	-1.0	2	39015
21744	1.0	3	39018
21745	-1.0	1	39019
21746	1.0	3	39022
21747	-1.0	2	39024
21748	-1.0	1	39025
21749	-1.0	1	39026
21750	-1.0	2	39028
21751	-1.0	2	39030
21752	-1.0	2	39032
21753	-1.0	3	39035
21754	-1.0	2	39037
21755	-1.0	1	39038
21756	0.0	1	39039
21757	-1.0	1	39040
21758	-1.0	2	39042
21759	-1.0	1	39043
21760	-1.0	1	39044
21761	-1.0	2	39046
21762	-1.0	1	39047
21763	-1.0	4	39051
21764	-1.0	1	39052
21765	1.0	3	39055
21766	-1.0	1	39056
21767	1.0	2	39058
21768	1.0	3	39061
21769	1.0	2	39063
21770	1.0	2	39065
21771	-1.0	1	39066
21772	-1.0	1	39067
21773	1.0	2	39069
21774	-1.0	2	39071
21775	-1.0	3	39074
21776	-1.0	3	39077
21777	-1.0	2	39079
21778	-1.0	3	39082
21779	0.0	1	39083
21780	1.0	3	39086
21781	-1.0	1	39087
21782	-1.0	4	39091
21783	-1.0	1	39092
21784	1.0	1	39093
21785	0.0	2	39095
21786	1.0	2	39097
21787	1.0	3	39100
21788	1.0	3	39103
21789	0.0	3	39106
21790	1.0	4	39110
21791	1.0	1	39111
21792	-1.0	3	39114
21793	-1.0	3	39117
21794	-1.0	2	39119
21795	-1.0	1	39120
21796	-1.0	2	39122
21797	-1.0	1	39123
21798	-1.0	1	39124
21799	-1.0	1	39125
21800	-1.0	2	39127
21801	-1.0	1	39128
21802	-1.0	2	39130
21803	-1.0	2	39132
21804	-1.0	3	39135
21805	0.0	2	39137
21806	-1.0	1	39138
21807	-1.0	2	39140
21808	1.0	1	39141
21809	1.0	3	39144
21810	-1.0	1	39145
21811	-1.0	3	39148
21812	-1.0	2	39150
21813	-1.0	1	39151
21814	-1.0	2	39153
21815	1.0	1	39154
21816	-1.0	2	39156
21817	0.0	2	39158
21818	-1.0	2	39160
21819	-1.0	1	39161
21820	-1.0	2	39163
21821	-1.0	4	39167
21822	-1.0	2	39169
21823	-1.0	2	39171
21824	0.0	2	39173
21825	-1.0	1	39174
21826	1.0	1	39175
21827	-1.0	2	39177
21828	-1.0	1	39178
21829	0.0	2	39180
21830	-1.0	2	39182
21831	1.0	5	39187
21832	1.0	1	39188
21833	1.0	2	39190
21834	-1.0	2	39192
21835	1.0	3	39195
21836	-1.0	2	39197
21837	-1.0	3	39200
21838	-1.0	2	39202
21839	1.0	2	39204
21840	-1.0	2	39206
21841	-1.0	1	39207
21842	-1.0	1	39208
21843	-1.0	1	39209
21844	-1.0	2	39211
21845	-1.0	1	39212
21846	-1.0	2	39214
21847	-1.0	1	39215
21848	-1.0	3	39218
21849	-1.0	1	39219
21850	1.0	3	39222
21851	1.0	1	39223
21852	-1.0	1	39224
21853	-1.0	1	39225
21854	-1.0	2	39227
21855	-1.0	2	39229
21856	1.0	5	39234
21857	1.0	2	39236
21858	-1.0	1	39237
21859	-1.0	3	39240
21860	-1.0	3	39243
21861	-1.0	1	39244
21862	1.0	1	39245
21863	0.0	2	39247
21864	-1.0	1	39248
21865	-1.0	2	39250
21866	-1.0	1	39251
21867	-1.0	1	39252
21868	-1.0	1	39253
21869	-1.0	1	39254
21870	1.0	1	39255
21871	-1.0	3	39258
21872	0.0	1	39259
21873	1.0	1	39260
21874	-1.0	1	39261
21875	-1.0	1	39262
21876	-1.0	3	39265
21877	-1.0	2	39267
21878	-1.0	3	39270
21879	-1.0	2	39272
21880	-1.0	2	39274
21881	-1.0	3	39277
21882	1.0	3	39280
21883	1.0	1	39281
21884	1.0	1	39282
21885	-1.0	1	39283
21886	-1.0	2	39285
21887	0.0	3	39288
21888	1.0	2	39290
21889	1.0	1	39291
21890	-1.0	2	39293
21891	-1.0	2	39295
21892	-1.0	1	39296
21893	-1.0	1	39297
21894	-1.0	2	39299
21895	-1.0	2	39301
21896	-1.0	2	39303
21897	-1.0	1	39304
21898	-1.0	1	39305
21899	-1.0	2	39307
21900	1.0	3	39310
21901	-1.0	3	39313
21902	1.0	2	39315
21903	-1.0	3	39318
21904	-1.0	2	39320
21905	1.0	3	39323
21906	1.0	1	39324
21907	-1.0	3	39327
21908	1.0	2	39329
21909	1.0	1	39330
21910	-1.0	1	39331
21911	-1.0	3	39334
21912	1.0	1	39335
21913	-1.0	2	39337
21914	-1.0	1	39338
21915	1.0	2	39340
21916	-1.0	1	39341
21917	1.0	1	39342
21918	-1.0	2	39344
21919	1.0	3	39347
21920	1.0	1	39348
21921	1.0	2	39350
21922	1.0	2	39352
21923	1.0	2	39354
21924	-1.0	1	39355
21925	1.0	2	39357
21926	-1.0	3	39360
21927	1.0	3	39363
21928	1.0	3	39366
21929	-1.0	2	39368
21930	-1.0	1	39369
21931	-1.0	1	39370
21932	1.0	4	39374
21933	-1.0	1	39375
21934	1.0	1	39376
21935	-1.0	1	39377
21936	1.0	1	39378
21937	-1.0	1	39379
21938	1.0	1	39380
21939	-1.0	3	39383
21940	-1.0	1	39384
21941	-1.0	3	39387
21942	-1.0	1	39388
21943	-1.0	2	39390
21944	1.0	4	39394
21945	-1.0	2	39396
21946	1.0	3	39399
21947	1.0	1	39400
21948	1.0	3	39403
21949	-1.0	2	39405
21950	-1.0	1	39406
21951	1.0	3	39409
21952	-1.0	2	39411
21953	-1.0	1	39412
21954	-1.0	1	39413
21955	-1.0	2	39415
21956	0.0	2	39417
21957	-1.0	2	39419
21958	-1.0	1	39420
21959	1.0	1	39421
21960	1.0	2	39423
21961	1.0	1	39424
21962	1.0	2	39426
21963	-1.0	1	39427
21964	-1.0	5	39432
21965	-1.0	2	39434
21966	1.0	2	39436
21967	-1.0	1	39437
21968	1.0	2	39439
21969	-1.0	1	39440
21970	-1.0	2	39442
21971	1.0	2	39444
21972	-1.0	2	39446
21973	-1.0	2	39448
21974	-1.0	2	39450
21975	1.0	1	39451
21976	-1.0	3	39454
21977	-1.0	2	39456
21978	-1.0	1	39457
21979	-1.0	1	39458
21980	1.0	3	39461
21981	1.0	2	39463
21982	-1.0	2	39465
21983	-1.0	2	39467
21984	1.0	1	39468
21985	-1.0	2	39470
21986	-1.0	2	39472
21987	-1.0	2	39474
21988	1.0	3	39477
21989	-1.0	1	39478
21990	1.0	3	39481
21991	-1.0	2	39483
21992	-1.0	1	39484
21993	-1.0	4	39488
21994	-1.0	1	39489
21995	-1.0	3	39492
21996	0.0	1	39493
21997	-1.0	1	39494
21998	-1.0	1	39495
21999	-1.0	2	39497
22000	-1.0	2	39499
22001	-1.0	2	39501
22002	1.0	2	39503
22003	-1.0	2	39505
22004	-1.0	1	39506
22005	1.0	1	39507
22006	-1.0	2	39509
22007	-1.0	2	39511
22008	1.0	4	39515
22009	1.0	3	39518
22010	1.0	2	39520
22011	-1.0	1	39521
22012	-1.0	1	39522
22013	-1.0	1	39523
22014	1.0	1	39524
22015	-1.0	1	39525
22016	-1.0	2	39527
22017	-1.0	3	39530
22018	1.0	1	39531
22019	-1.0	2	39533
22020	-1.0	2	39535
22021	-1.0	3	39538
22022	-1.0	1	39539
22023	0.0	2	39541
22024	-1.0	2	39543
22025	-1.0	2	39545
22026	-1.0	2	39547
22027	-1.0	3	39550
22028	-1.0	1	39551
22029	1.0	1	39552
22030	1.0	1	39553
22031	1.0	2	39555
22032	0.0	1	39556
22033	-1.0	3	39559
22034	-1.0	2	39561
22035	-1.0	3	39564
22036	-1.0	1	39565
22037	-1.0	1	39566
22038	-1.0	1	39567
22039	-1.0	1	39568
22040	0.0	1	39569
22041	1.0	3	39572
22042	-1.0	1	39573
22043	1.0	1	39574
22044	-1.0	2	39576
22045	1.0	1	39577
22046	-1.0	1	39578
22047	-1.0	2	39580
22048	1.0	2	39582
22049	1.0	1	39583
22050	1.0	2	39585
22051	-1.0	1	39586
22052	1.0	2	39588
22053	-1.0	1	39589
22054	-1.0	2	39591
22055	-1.0	3	39594
22056	1.0	3	39597
22057	-1.0	1	39598
22058	-1.0	1	39599
22059	1.0	2	39601
22060	-1.0	3	39604
22061	1.0	1	39605
22062	-1.0	1	39606
22063	-1.0	3	39609
22064	-1.0	1	39610
22065	-1.0	2	39612
22066	1.0	2	39614
22067	1.0	1	39615
22068	-1.0	3	39618
22069	-1.0	1	39619
22070	-1.0	1	39620
22071	1.0	2	39622
22072	1.0	1	39623
22073	1.0	4	39627
22074	1.0	1	39628
22075	-1.0	2	39630
22076	-1.0	3	39633
22077	-1.0	1	39634
22078	-1.0	2	39636
22079	-1.0	1	39637
22080	-1.0	1	39638
22081	1.0	2	39640
22082	1.0	3	39643
22083	-1.0	1	39644
22084	-1.0	1	39645
22085	1.0	2	39647
22086	1.0	1	39648
22087	1.0	1	39649
22088	-1.0	1	39650
22089	-1.0	1	39651
22090	-1.0	2	39653
22091	1.0	2	39655
22092	1.0	2	39657
22093	-1.0	3	39660
22094	-1.0	2	39662
22095	1.0	3	39665
22096	-1.0	1	39666
22097	-1.0	3	39669
22098	1.0	1	39670
22099	-1.0	2	39672
22100	-1.0	2	39674
22101	-1.0	1	39675
22102	-1.0	1	39676
22103	-1.0	1	39677
22104	-1.0	1	39678
22105	1.0	1	39679
22106	-1.0	3	39682
22107	1.0	1	39683
22108	1.0	1	39684
22109	1.0	2	39686
22110	-1.0	2	39688
22111	-1.0	1	39689
22112	1.0	1	39690
22113	-1.0	1	39691
22114	-1.0	3	39694
22115	-1.0	1	39695
22116	-1.0	3	39698
22117	0.0	2	39700
22118	-1.0	1	39701
22119	1.0	2	39703
22120	1.0	2	39705
22121	-1.0	1	39706
22122	1.0	3	39709
22123	-1.0	2	39711
22124	-1.0	2	39713
22125	-1.0	1	39714
22126	-1.0	2	39716
22127	1.0	1	39717
22128	-1.0	2	39719
22129	1.0	2	39721
22130	-1.0	2	39723
22131	1.0	2	39725
22132	-1.0	3	39728
22133	-1.0	1	39729
22134	-1.0	1	39730
22135	1.0	2	39732
22136	1.0	2	39734
22137	-1.0	1	39735
22138	1.0	1	39736
22139	0.0	2	39738
22140	-1.0	1	39739
22141	-1.0	2	39741
22142	1.0	1	39742
22143	-1.0	4	39746
22144	-1.0	2	39748
22145	0.0	5	39753
22146	-1.0	3	39756
22147	1.0	1	39757
22148	-1.0	1	39758
22149	-1.0	2	39760
22150	-1.0	3	39763
22151	-1.0	2	39765
22152	1.0	3	39768
22153	1.0	2	39770
22154	1.0	2	39772
22155	0.0	1	39773
22156	1.0	2	39775
22157	-1.0	2	39777
22158	-1.0	1	39778
22159	-1.0	1	39779
22160	-1.0	3	39782
22161	1.0	4	39786
22162	1.0	3	39789
22163	-1.0	2	39791
22164	1.0	1	39792
22165	-1.0	2	39794
22166	-1.0	1	39795
22167	1.0	3	39798
22168	-1.0	1	39799
22169	-1.0	2	39801
22170	1.0	1	39802
22171	-1.0	2	39804
22172	-1.0	2	39806
22173	-1.0	2	39808
22174	1.0	1	39809
22175	-1.0	2	39811
22176	1.0	1	39812
22177	-1.0	1	39813
22178	-1.0	1	39814
22179	-1.0	1	39815
22180	-1.0	4	39819
22181	-1.0	4	39823
22182	1.0	1	39824
22183	-1.0	1	39825
22184	-1.0	2	39827
22185	-1.0	3	39830
22186	-1.0	1	39831
22187	1.0	1	39832
22188	-1.0	1	39833
22189	1.0	1	39834
22190	-1.0	2	39836
22191	1.0	2	39838
22192	-1.0	2	39840
22193	-1.0	3	39843
22194	-1.0	1	39844
22195	-1.0	3	39847
22196	-1.0	1	39848
22197	-1.0	2	39850
22198	-1.0	2	39852
22199	-1.0	2	39854
22200	-1.0	2	39856
22201	-1.0	1	39857
22202	-1.0	1	39858
22203	-1.0	2	39860
22204	-1.0	3	39863
22205	0.0	1	39864
22206	1.0	1	39865
22207	-1.0	2	39867
22208	-1.0	1	39868
22209	-1.0	2	39870
22210	1.0	2	39872
22211	1.0	4	39876
22212	-1.0	4	39880
22213	-1.0	2	39882
22214	-1.0	2	39884
22215	0.0	2	39886
22216	-1.0	1	39887
22217	-1.0	1	39888
22218	-1.0	1	39889
22219	-1.0	2	39891
22220	-1.0	3	39894
22221	-1.0	2	39896
22222	1.0	2	39898
22223	-1.0	2	39900
22224	-1.0	1	39901
22225	-1.0	1	39902
22226	0.0	1	39903
22227	-1.0	2	39905
22228	-1.0	1	39906
22229	-1.0	1	39907
22230	-1.0	1	39908
22231	0.0	2	39910
22232	-1.0	2	39912
22233	1.0	3	39915
22234	-1.0	1	39916
22235	1.0	1	39917
22236	-1.0	2	39919
22237	-1.0	1	39920
22238	-1.0	1	39921
22239	0.0	3	39924
22240	-1.0	1	39925
22241	1.0	1	39926
22242	1.0	2	39928
22243	-1.0	1	39929
22244	-1.0	3	39932
22245	0.0	2	39934
22246	-1.0	1	39935
22247	-1.0	1	39936
22248	-1.0	1	39937
22249	1.0	2	39939
22250	-1.0	1	39940
22251	-1.0	2	39942
22252	-1.0	3	39945
22253	-1.0	3	39948
22254	-1.0	2	39950
22255	1.0	6	39956
22256	-1.0	2	39958
22257	-1.0	2	39960
22258	-1.0	1	39961
22259	1.0	3	39964
22260	-1.0	3	39967
22261	1.0	3	39970
22262	-1.0	3	39973
22263	1.0	2	39975
